FIPS,State,County,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,PCT_OBESE_ADULTS09,PCT_OBESE_ADULTS14
12087,FL,Monroe,20.1,22.0,20.48,22.38
12089,FL,Nassau,25.6,28.6,26.200000000000003,29.200000000000003
12091,FL,Okaloosa,24.1,26.4,24.560000000000002,26.86
12093,FL,Okeechobee,29.5,31.0,29.8,31.3
12095,FL,Orange,23.7,24.9,23.939999999999998,25.139999999999997
12097,FL,Osceola,26.3,29.1,26.86,29.66
12099,FL,Palm Beach,20.4,21.5,20.619999999999997,21.72
12101,FL,Pasco,24.0,31.1,25.42,32.52
12103,FL,Pinellas,25.8,25.5,25.740000000000002,25.44
12105,FL,Polk,29.9,32.3,30.38,32.779999999999994
12107,FL,Putnam,30.1,36.1,31.3,37.300000000000004
12109,FL,St. Johns,21.8,21.9,21.82,21.919999999999998
12111,FL,St. Lucie,25.6,27.9,26.060000000000002,28.36
12113,FL,Santa Rosa,23.1,26.1,23.700000000000003,26.700000000000003
12115,FL,Sarasota,19.7,20.6,19.88,20.78
12117,FL,Seminole,24.2,24.6,24.28,24.680000000000003
12119,FL,Sumter,26.7,26.9,26.74,26.939999999999998
12121,FL,Suwannee,31.5,33.3,31.86,33.66
12123,FL,Taylor,30.9,38.9,32.5,40.5
12125,FL,Union,34.2,37.1,34.78,37.68
12127,FL,Volusia,24.1,26.0,24.48,26.38
12129,FL,Wakulla,29.6,36.4,30.96,37.76
12131,FL,Walton,25.3,27.5,25.740000000000002,27.94
12133,FL,Washington,29.3,38.5,31.14,40.34
13001,GA,Appling,30.6,34.8,31.44,35.63999999999999
13003,GA,Atkinson,29.4,35.3,30.58,36.48
13005,GA,Bacon,29.0,32.7,29.740000000000002,33.440000000000005
13007,GA,Baker,32.7,30.0,32.160000000000004,29.46
13009,GA,Baldwin,32.0,36.8,32.96,37.76
13011,GA,Banks,27.9,27.0,27.72,26.82
13013,GA,Barrow,28.9,34.6,30.04,35.74
13015,GA,Bartow,28.7,35.2,30.0,36.5
13017,GA,Ben Hill,31.7,35.3,32.42,36.019999999999996
13019,GA,Berrien,30.9,34.7,31.66,35.46
13021,GA,Bibb,30.6,31.3,30.740000000000002,31.44
13023,GA,Bleckley,29.7,30.4,29.84,30.54
13025,GA,Brantley,28.2,33.1,29.18,34.08
13027,GA,Brooks,31.5,33.5,31.9,33.9
13029,GA,Bryan,28.7,29.3,28.82,29.42
13031,GA,Bulloch,30.4,33.5,31.02,34.12
13033,GA,Burke,33.9,32.0,33.519999999999996,31.62
13035,GA,Butts,29.9,28.7,29.66,28.46
13037,GA,Calhoun,33.4,34.4,33.6,34.6
13039,GA,Camden,27.6,31.5,28.380000000000003,32.28
13043,GA,Candler,30.1,30.3,30.14,30.34
13045,GA,Carroll,31.3,31.7,31.38,31.779999999999998
13047,GA,Catoosa,29.9,27.8,29.48,27.380000000000003
13049,GA,Charlton,29.6,32.0,30.080000000000002,32.48
13051,GA,Chatham,28.8,31.3,29.3,31.8
13053,GA,Chattahoochee,30.8,27.3,30.1,26.6
13055,GA,Chattooga,27.4,34.0,28.72,35.32
13057,GA,Cherokee,24.5,26.9,24.98,27.38
13059,GA,Clarke,26.9,25.3,26.58,24.98
13061,GA,Clay,33.4,29.8,32.68,29.080000000000002
13063,GA,Clayton,33.7,38.0,34.56,38.86
13065,GA,Clinch,29.9,29.6,29.84,29.540000000000003
13067,GA,Cobb,24.2,22.9,23.939999999999998,22.639999999999997
13069,GA,Coffee,29.8,34.8,30.8,35.8
13071,GA,Colquitt,31.6,35.2,32.32,35.92
13073,GA,Columbia,27.1,30.3,27.740000000000002,30.94
13075,GA,Cook,31.4,31.4,31.4,31.4
13077,GA,Coweta,28.4,26.8,28.08,26.48
13079,GA,Crawford,30.0,27.3,29.46,26.76
13081,GA,Crisp,31.6,31.1,31.5,31.0
13083,GA,Dade,26.4,32.3,27.58,33.48
13085,GA,Dawson,26.8,27.7,26.98,27.88
13087,GA,Decatur,31.6,30.0,31.28,29.68
13089,GA,DeKalb,26.7,27.3,26.82,27.42
13091,GA,Dodge,32.0,28.5,31.3,27.8
13093,GA,Dooly,33.3,34.7,33.58,34.980000000000004
13095,GA,Dougherty,32.6,34.4,32.96,34.76
13097,GA,Douglas,29.4,32.3,29.979999999999997,32.879999999999995
13099,GA,Early,30.6,31.5,30.78,31.68
13101,GA,Echols,28.7,28.3,28.62,28.220000000000002
13103,GA,Effingham,31.4,35.2,32.16,35.96
13105,GA,Elbert,31.7,31.1,31.58,30.98
13107,GA,Emanuel,31.8,36.3,32.7,37.199999999999996
13109,GA,Evans,30.2,33.5,30.86,34.16
13111,GA,Fannin,26.3,25.9,26.22,25.819999999999997
13113,GA,Fayette,25.4,31.1,26.54,32.24
13115,GA,Floyd,30.6,31.0,30.68,31.08
13117,GA,Forsyth,24.4,29.4,25.4,30.4
13119,GA,Franklin,27.1,29.5,27.580000000000002,29.98
13121,GA,Fulton,23.5,23.9,23.58,23.979999999999997
13123,GA,Gilmer,26.9,29.7,27.459999999999997,30.259999999999998
13125,GA,Glascock,27.1,28.6,27.400000000000002,28.900000000000002
13127,GA,Glynn,28.4,26.2,27.959999999999997,25.759999999999998
13129,GA,Gordon,28.8,29.3,28.900000000000002,29.400000000000002
13131,GA,Grady,31.4,33.0,31.72,33.32
13133,GA,Greene,30.9,29.7,30.66,29.46
13135,GA,Gwinnett,26.3,29.5,26.94,30.14
13137,GA,Habersham,27.5,31.7,28.34,32.54
13139,GA,Hall,27.2,25.7,26.9,25.4
13141,GA,Hancock,35.2,31.2,34.400000000000006,30.4
13143,GA,Haralson,27.8,27.3,27.7,27.2
13145,GA,Harris,29.7,28.4,29.439999999999998,28.139999999999997
13147,GA,Hart,28.3,29.9,28.62,30.22
13149,GA,Heard,28.0,30.2,28.44,30.64
13151,GA,Henry,28.7,33.1,29.58,33.980000000000004
13153,GA,Houston,29.6,31.0,29.880000000000003,31.28
13155,GA,Irwin,31.5,29.2,31.04,28.74
13157,GA,Jackson,26.9,27.4,27.0,27.5
13159,GA,Jasper,29.7,29.3,29.62,29.220000000000002
13161,GA,Jeff Davis,29.2,30.0,29.36,30.16
13163,GA,Jefferson,35.1,35.3,35.14,35.339999999999996
13165,GA,Jenkins,32.3,29.9,31.819999999999997,29.419999999999998
13167,GA,Johnson,32.6,34.0,32.88,34.28
13169,GA,Jones,29.1,33.5,29.98,34.38
13171,GA,Lamar,29.8,30.6,29.96,30.76
13173,GA,Lanier,29.9,33.2,30.56,33.86000000000001
13175,GA,Laurens,32.7,36.2,33.400000000000006,36.900000000000006
13177,GA,Lee,28.2,31.2,28.8,31.8
13179,GA,Liberty,31.0,34.9,31.78,35.68
13181,GA,Lincoln,30.5,29.0,30.2,28.7
13183,GA,Long,30.1,31.4,30.36,31.659999999999997
13185,GA,Lowndes,32.1,31.3,31.94,31.14
13187,GA,Lumpkin,26.8,30.7,27.580000000000002,31.48
13189,GA,McDuffie,29.7,33.4,30.439999999999998,34.14
13191,GA,McIntosh,29.1,30.9,29.46,31.259999999999998
13193,GA,Macon,32.6,36.4,33.36,37.16
13195,GA,Madison,29.1,31.9,29.66,32.46
13197,GA,Marion,30.2,32.9,30.74,33.44
13199,GA,Meriwether,30.3,34.6,31.16,35.46
13201,GA,Miller,30.2,30.3,30.22,30.32
13205,GA,Mitchell,31.9,33.6,32.24,33.940000000000005
13207,GA,Monroe,29.5,31.9,29.98,32.379999999999995
13209,GA,Montgomery,30.3,36.2,31.48,37.38
13211,GA,Morgan,28.3,26.5,27.94,26.14
13213,GA,Murray,28.8,32.5,29.54,33.24
13215,GA,Muscogee,31.4,28.8,30.88,28.28
13217,GA,Newton,32.2,32.9,32.34,33.04
13219,GA,Oconee,28.2,28.8,28.32,28.92
13221,GA,Oglethorpe,29.0,30.1,29.22,30.32
13223,GA,Paulding,27.3,28.6,27.560000000000002,28.860000000000003
13225,GA,Peach,30.2,34.4,31.04,35.239999999999995
13227,GA,Pickens,25.1,26.7,25.42,27.02
13229,GA,Pierce,29.0,28.5,28.9,28.4
13231,GA,Pike,28.4,26.2,27.959999999999997,25.759999999999998
13233,GA,Polk,28.0,34.5,29.3,35.8
13235,GA,Pulaski,30.6,31.7,30.82,31.919999999999998
13237,GA,Putnam,29.2,30.0,29.36,30.16
13239,GA,Quitman,32.0,34.0,32.4,34.4
13241,GA,Rabun,25.8,29.4,26.52,30.119999999999997
13243,GA,Randolph,33.7,33.7,33.7,33.7
13245,GA,Richmond,33.3,34.1,33.46,34.260000000000005
13247,GA,Rockdale,30.3,36.0,31.44,37.14
13249,GA,Schley,30.0,30.4,30.08,30.479999999999997
13251,GA,Screven,31.1,33.0,31.48,33.38
13253,GA,Seminole,30.4,30.7,30.459999999999997,30.759999999999998
13255,GA,Spalding,31.7,32.4,31.84,32.54
13257,GA,Stephens,32.6,30.1,32.1,29.6
13259,GA,Stewart,33.3,34.2,33.48,34.38
13261,GA,Sumter,30.3,32.7,30.78,33.18000000000001
13263,GA,Talbot,33.3,33.3,33.3,33.3
13265,GA,Taliaferro,32.2,31.4,32.04,31.24
13267,GA,Tattnall,30.7,33.1,31.18,33.58
13269,GA,Taylor,31.7,28.8,31.12,28.220000000000002
13271,GA,Telfair,30.0,30.9,30.18,31.08
13273,GA,Terrell,34.5,31.6,33.92,31.020000000000003
13275,GA,Thomas,31.4,34.0,31.919999999999998,34.52
13277,GA,Tift,34.1,34.0,34.08,33.98
13279,GA,Toombs,29.7,31.5,30.06,31.86
13281,GA,Towns,26.1,27.4,26.36,27.659999999999997
13283,GA,Treutlen,31.2,32.9,31.54,33.239999999999995
13285,GA,Troup,31.4,30.0,31.119999999999997,29.72
13287,GA,Turner,31.8,34.6,32.36,35.160000000000004
13289,GA,Twiggs,31.2,32.8,31.52,33.12
13291,GA,Union,27.2,27.2,27.2,27.2
13293,GA,Upson,29.9,32.0,30.32,32.42
13295,GA,Walker,29.6,32.1,30.1,32.6
13297,GA,Walton,27.5,34.4,28.88,35.78
13299,GA,Ware,29.2,35.5,30.46,36.76
13301,GA,Warren,31.8,32.0,31.84,32.04
13303,GA,Washington,32.1,32.2,32.120000000000005,32.220000000000006
13305,GA,Wayne,30.2,31.8,30.52,32.120000000000005
13307,GA,Webster,31.6,32.1,31.700000000000003,32.2
13309,GA,Wheeler,31.4,31.9,31.5,32.0
13311,GA,White,27.0,28.6,27.32,28.92
13313,GA,Whitfield,29.0,33.5,29.9,34.4
13315,GA,Wilcox,32.2,31.5,32.06,31.36
13317,GA,Wilkes,30.3,32.9,30.82,33.42
13319,GA,Wilkinson,31.4,34.5,32.019999999999996,35.12
13321,GA,Worth,30.3,36.7,31.580000000000002,37.980000000000004
15001,HI,Hawaii,22.2,22.7,22.3,22.8
15003,HI,Honolulu,20.8,22.3,21.1,22.6
15005,HI,Kalawao,23.6,21.5,23.18,21.08
15007,HI,Kauai,20.5,20.6,20.52,20.62
15009,HI,Maui,22.9,22.4,22.799999999999997,22.299999999999997
16001,ID,Ada,22.0,25.4,22.68,26.08
16003,ID,Adams,29.4,27.6,29.04,27.240000000000002
16005,ID,Bannock,29.2,28.1,28.98,27.880000000000003
16007,ID,Bear Lake,23.2,28.7,24.3,29.8
16009,ID,Benewah,27.2,30.1,27.78,30.680000000000003
16011,ID,Bingham,29.6,33.3,30.34,34.04
16013,ID,Blaine,15.4,19.2,16.16,19.96
16015,ID,Boise,28.9,22.4,27.599999999999998,21.099999999999998
16017,ID,Bonner,21.7,24.7,22.3,25.3
16019,ID,Bonneville,25.9,29.4,26.599999999999998,30.099999999999998
16021,ID,Boundary,25.2,27.3,25.62,27.720000000000002
16023,ID,Butte,27.2,28.5,27.46,28.76
16025,ID,Camas,25.2,25.7,25.3,25.8
16027,ID,Canyon,29.5,33.4,30.28,34.18
16029,ID,Caribou,24.3,27.5,24.94,28.14
16031,ID,Cassia,29.9,30.5,30.02,30.62
16033,ID,Clark,26.9,31.4,27.799999999999997,32.3
16035,ID,Clearwater,27.0,30.6,27.72,31.32
16037,ID,Custer,25.8,26.3,25.900000000000002,26.400000000000002
16039,ID,Elmore,29.5,29.8,29.56,29.86
16041,ID,Franklin,29.0,30.7,29.34,31.04
16043,ID,Fremont,21.5,28.9,22.98,30.38
16045,ID,Gem,29.5,28.5,29.3,28.3
16047,ID,Gooding,27.5,30.0,28.0,30.5
16049,ID,Idaho,29.3,25.7,28.580000000000002,24.98
16051,ID,Jefferson,27.8,32.7,28.78,33.68000000000001
16053,ID,Jerome,27.7,33.3,28.82,34.419999999999995
16055,ID,Kootenai,24.5,25.0,24.6,25.1
16057,ID,Latah,24.0,24.3,24.06,24.36
16059,ID,Lemhi,25.7,26.8,25.919999999999998,27.02
16061,ID,Lewis,27.4,29.7,27.86,30.16
16063,ID,Lincoln,29.6,32.3,30.14,32.839999999999996
16065,ID,Madison,24.3,24.5,24.34,24.54
16067,ID,Minidoka,30.0,34.2,30.84,35.040000000000006
16069,ID,Nez Perce,29.7,30.9,29.939999999999998,31.139999999999997
16071,ID,Oneida,26.7,31.3,27.62,32.22
16073,ID,Owyhee,26.5,30.4,27.28,31.18
16075,ID,Payette,27.4,33.3,28.58,34.48
16077,ID,Power,26.8,32.1,27.86,33.160000000000004
16079,ID,Shoshone,29.8,31.1,30.060000000000002,31.360000000000003
16081,ID,Teton,20.5,24.1,21.22,24.82
16083,ID,Twin Falls,25.7,27.6,26.08,27.98
16085,ID,Valley,27.4,24.1,26.74,23.44
16087,ID,Washington,25.2,30.3,26.22,31.32
17001,IL,Adams,26.5,37.0,28.6,39.1
17003,IL,Alexander,28.2,28.4,28.24,28.439999999999998
17005,IL,Bond,27.9,29.6,28.24,29.94
17007,IL,Boone,27.0,33.7,28.34,35.040000000000006
17009,IL,Brown,28.1,27.6,28.0,27.5
17011,IL,Bureau,26.7,29.1,27.18,29.580000000000002
17013,IL,Calhoun,26.7,29.1,27.18,29.580000000000002
17015,IL,Carroll,26.7,28.6,27.08,28.98
17017,IL,Cass,27.6,28.0,27.68,28.08
17019,IL,Champaign,26.8,25.1,26.46,24.76
17021,IL,Christian,27.1,31.7,28.02,32.62
17023,IL,Clark,27.4,32.7,28.46,33.760000000000005
17025,IL,Clay,27.4,31.0,28.119999999999997,31.72
17027,IL,Clinton,27.6,29.5,27.98,29.88
17029,IL,Coles,26.6,26.3,26.540000000000003,26.240000000000002
17031,IL,Cook,25.2,25.3,25.22,25.32
17033,IL,Crawford,27.2,31.3,28.02,32.120000000000005
17035,IL,Cumberland,27.4,27.8,27.48,27.880000000000003
17037,IL,DeKalb,26.6,28.3,26.94,28.64
17039,IL,De Witt,26.8,30.5,27.54,31.24
17041,IL,Douglas,28.3,30.5,28.740000000000002,30.94
17043,IL,DuPage,24.6,23.0,24.28,22.68
17045,IL,Edgar,27.5,30.3,28.06,30.86
17047,IL,Edwards,27.2,31.3,28.02,32.120000000000005
17049,IL,Effingham,27.1,31.8,28.040000000000003,32.74
17051,IL,Fayette,26.9,33.0,28.119999999999997,34.22
17053,IL,Ford,27.5,28.2,27.64,28.34
17055,IL,Franklin,27.0,30.2,27.64,30.84
17057,IL,Fulton,27.4,30.7,28.06,31.36
17059,IL,Gallatin,26.7,28.4,27.04,28.74
17061,IL,Greene,28.2,28.7,28.3,28.8
17063,IL,Grundy,28.4,30.4,28.799999999999997,30.799999999999997
17065,IL,Hamilton,27.0,28.2,27.24,28.439999999999998
17067,IL,Hancock,26.6,28.6,27.0,29.0
17069,IL,Hardin,27.2,30.6,27.88,31.28
17071,IL,Henderson,27.7,30.4,28.24,30.939999999999998
17073,IL,Henry,27.0,30.5,27.7,31.2
17075,IL,Iroquois,27.7,33.9,28.939999999999998,35.14
17077,IL,Jackson,26.9,31.5,27.82,32.42
17079,IL,Jasper,27.1,30.2,27.720000000000002,30.82
17081,IL,Jefferson,27.9,30.2,28.36,30.66
17083,IL,Jersey,26.6,33.0,27.880000000000003,34.28
17085,IL,Jo Daviess,26.3,29.5,26.94,30.14
17087,IL,Johnson,27.4,29.4,27.799999999999997,29.799999999999997
17089,IL,Kane,27.9,25.3,27.38,24.78
17091,IL,Kankakee,28.2,30.1,28.58,30.48
17093,IL,Kendall,24.9,33.7,26.66,35.46
17095,IL,Knox,28.1,26.2,27.720000000000002,25.82
17097,IL,Lake,24.8,28.4,25.52,29.119999999999997
17099,IL,LaSalle,27.1,27.1,27.1,27.1
17101,IL,Lawrence,27.1,28.9,27.46,29.259999999999998
17103,IL,Lee,27.0,32.6,28.12,33.72
17105,IL,Livingston,27.4,29.2,27.759999999999998,29.56
17107,IL,Logan,28.8,29.2,28.88,29.279999999999998
17109,IL,McDonough,27.9,26.8,27.68,26.580000000000002
17111,IL,McHenry,26.5,27.7,26.74,27.939999999999998
17113,IL,McLean,27.8,29.3,28.1,29.6
17115,IL,Macon,29.7,29.7,29.7,29.7
17117,IL,Macoupin,28.6,31.0,29.080000000000002,31.48
17119,IL,Madison,28.3,32.3,29.1,33.099999999999994
17121,IL,Marion,27.2,33.5,28.46,34.76
17123,IL,Marshall,27.1,29.1,27.5,29.5
17125,IL,Mason,28.5,31.7,29.14,32.339999999999996
17127,IL,Massac,27.8,30.7,28.38,31.279999999999998
17129,IL,Menard,27.3,28.3,27.5,28.5
17131,IL,Mercer,27.4,31.2,28.16,31.96
17133,IL,Monroe,26.8,33.2,28.080000000000002,34.480000000000004
17135,IL,Montgomery,26.3,31.3,27.3,32.3
17137,IL,Morgan,27.3,28.8,27.6,29.1
17139,IL,Moultrie,26.8,28.6,27.16,28.96
17141,IL,Ogle,27.0,31.2,27.84,32.04
17143,IL,Peoria,27.2,28.8,27.52,29.12
17145,IL,Perry,27.8,29.1,28.060000000000002,29.360000000000003
17147,IL,Piatt,27.4,29.0,27.72,29.32
17149,IL,Pike,26.2,32.6,27.48,33.88
17151,IL,Pope,27.3,29.5,27.740000000000002,29.94
17153,IL,Pulaski,28.2,27.3,28.02,27.12
17155,IL,Putnam,27.2,29.9,27.74,30.439999999999998
17157,IL,Randolph,27.3,27.7,27.38,27.779999999999998
17159,IL,Richland,28.4,28.8,28.48,28.880000000000003
17161,IL,Rock Island,27.0,31.7,27.94,32.64
17163,IL,St. Clair,28.4,33.2,29.36,34.160000000000004
17165,IL,Saline,26.7,30.1,27.38,30.78
17167,IL,Sangamon,28.8,28.5,28.740000000000002,28.44
17169,IL,Schuyler,26.4,31.7,27.459999999999997,32.76
17171,IL,Scott,27.2,30.4,27.84,31.04
17173,IL,Shelby,26.9,30.6,27.64,31.340000000000003
17175,IL,Stark,26.8,30.2,27.48,30.88
17177,IL,Stephenson,28.6,32.9,29.46,33.76
17179,IL,Tazewell,26.4,30.6,27.24,31.44
17181,IL,Union,27.7,28.2,27.8,28.3
17183,IL,Vermilion,27.1,35.4,28.76,37.059999999999995
17185,IL,Wabash,27.1,32.2,28.12,33.220000000000006
17187,IL,Warren,27.0,30.5,27.7,31.2
17189,IL,Washington,27.9,28.6,28.04,28.740000000000002
17191,IL,Wayne,27.7,29.2,28.0,29.5
17193,IL,White,27.5,28.7,27.74,28.939999999999998
17195,IL,Whiteside,26.3,28.7,26.78,29.18
17197,IL,Will,28.8,28.0,28.64,27.84
17199,IL,Williamson,28.1,31.6,28.8,32.300000000000004
17201,IL,Winnebago,27.9,33.9,29.099999999999998,35.1
17203,IL,Woodford,27.5,30.8,28.16,31.46
18001,IN,Adams,29.5,32.8,30.16,33.459999999999994
18003,IN,Allen,30.2,30.1,30.18,30.080000000000002
18005,IN,Bartholomew,29.5,29.5,29.5,29.5
18007,IN,Benton,29.2,32.6,29.88,33.28
18009,IN,Blackford,29.0,36.0,30.4,37.4
18011,IN,Boone,30.5,27.8,29.96,27.26
18013,IN,Brown,28.6,30.6,29.0,31.0
18015,IN,Carroll,30.0,26.9,29.38,26.279999999999998
18017,IN,Cass,29.9,33.7,30.66,34.46
18019,IN,Clark,30.5,33.3,31.06,33.86
18021,IN,Clay,30.7,33.1,31.18,33.58
18023,IN,Clinton,28.7,30.9,29.14,31.34
18025,IN,Crawford,30.2,33.0,30.759999999999998,33.56
18027,IN,Daviess,29.7,37.6,31.28,39.18
18029,IN,Dearborn,29.4,32.5,30.02,33.12
18031,IN,Decatur,29.9,32.7,30.46,33.260000000000005
18033,IN,DeKalb,30.7,32.8,31.119999999999997,33.22
18035,IN,Delaware,31.0,31.5,31.1,31.6
18037,IN,Dubois,29.2,29.5,29.259999999999998,29.56
18039,IN,Elkhart,29.2,32.8,29.919999999999998,33.519999999999996
18041,IN,Fayette,30.2,33.0,30.759999999999998,33.56
18043,IN,Floyd,29.5,30.1,29.62,30.220000000000002
18045,IN,Fountain,28.7,29.8,28.919999999999998,30.02
18047,IN,Franklin,28.6,26.2,28.12,25.72
18049,IN,Fulton,29.5,37.8,31.16,39.459999999999994
18051,IN,Gibson,28.0,32.1,28.82,32.92
18053,IN,Grant,29.1,37.3,30.740000000000002,38.94
18055,IN,Greene,29.5,33.1,30.22,33.82
18057,IN,Hamilton,24.4,25.9,24.7,26.2
18059,IN,Hancock,28.2,34.8,29.52,36.12
18061,IN,Harrison,29.8,36.0,31.04,37.24
18063,IN,Hendricks,28.9,31.8,29.48,32.38
18065,IN,Henry,30.0,36.7,31.34,38.040000000000006
18067,IN,Howard,30.4,31.4,30.599999999999998,31.599999999999998
18069,IN,Huntington,32.0,32.6,32.12,32.72
18071,IN,Jackson,29.6,36.9,31.060000000000002,38.36
18073,IN,Jasper,29.1,29.6,29.200000000000003,29.700000000000003
18075,IN,Jay,31.5,34.0,32.0,34.5
18077,IN,Jefferson,31.5,35.0,32.2,35.7
18079,IN,Jennings,29.9,33.0,30.52,33.62
18081,IN,Johnson,28.6,30.2,28.92,30.52
18083,IN,Knox,29.4,32.3,29.979999999999997,32.879999999999995
18085,IN,Kosciusko,29.5,33.2,30.240000000000002,33.940000000000005
18087,IN,LaGrange,28.0,34.2,29.240000000000002,35.440000000000005
18089,IN,Lake,33.1,33.9,33.26,34.059999999999995
18091,IN,LaPorte,29.1,35.0,30.28,36.18
18093,IN,Lawrence,28.5,38.2,30.44,40.14
18095,IN,Madison,32.3,33.4,32.519999999999996,33.62
18097,IN,Marion,30.2,32.4,30.64,32.839999999999996
18099,IN,Marshall,28.0,30.8,28.56,31.36
18101,IN,Martin,30.2,35.8,31.32,36.919999999999995
18103,IN,Miami,29.8,35.7,30.98,36.88
18105,IN,Monroe,26.1,22.1,25.3,21.3
18107,IN,Montgomery,29.8,32.7,30.380000000000003,33.28
18109,IN,Morgan,29.1,33.2,29.92,34.02
18111,IN,Newton,29.3,35.3,30.5,36.5
18113,IN,Noble,29.3,31.8,29.8,32.3
18115,IN,Ohio,29.3,30.4,29.52,30.619999999999997
18117,IN,Orange,30.0,35.4,31.08,36.48
18119,IN,Owen,29.9,34.0,30.72,34.82
18121,IN,Parke,29.8,33.6,30.560000000000002,34.36
18123,IN,Perry,30.5,32.8,30.96,33.26
18125,IN,Pike,29.8,36.4,31.12,37.72
18127,IN,Porter,30.6,31.9,30.86,32.16
18129,IN,Posey,29.4,29.1,29.34,29.040000000000003
18131,IN,Pulaski,30.0,31.5,30.3,31.8
18133,IN,Putnam,29.4,31.5,29.82,31.92
18135,IN,Randolph,30.9,35.6,31.84,36.54
18137,IN,Ripley,28.9,32.7,29.66,33.46
18139,IN,Rush,29.9,32.6,30.439999999999998,33.14
18141,IN,St. Joseph,29.6,30.0,29.68,30.08
18143,IN,Scott,28.6,29.5,28.78,29.68
18145,IN,Shelby,31.2,33.1,31.58,33.480000000000004
18147,IN,Spencer,29.0,30.5,29.3,30.8
18149,IN,Starke,30.3,36.1,31.46,37.260000000000005
18151,IN,Steuben,30.9,33.7,31.46,34.260000000000005
18153,IN,Sullivan,29.4,32.9,30.099999999999998,33.6
18155,IN,Switzerland,28.9,32.0,29.52,32.62
18157,IN,Tippecanoe,28.5,26.4,28.08,25.979999999999997
18159,IN,Tipton,29.2,31.1,29.58,31.48
18161,IN,Union,29.4,30.0,29.52,30.12
18163,IN,Vanderburgh,28.1,33.3,29.14,34.339999999999996
18165,IN,Vermillion,30.6,33.1,31.1,33.6
18167,IN,Vigo,31.8,32.8,32.0,33.0
18169,IN,Wabash,31.3,31.6,31.36,31.66
18171,IN,Warren,30.5,32.1,30.82,32.42
18173,IN,Warrick,30.0,29.4,29.88,29.279999999999998
18175,IN,Washington,29.4,30.6,29.64,30.840000000000003
18177,IN,Wayne,27.9,29.6,28.24,29.94
18179,IN,Wells,29.6,28.4,29.36,28.159999999999997
18181,IN,White,31.4,34.7,32.06,35.36000000000001
18183,IN,Whitley,29.7,32.0,30.16,32.46
19001,IA,Adair,27.7,32.4,28.64,33.339999999999996
19003,IA,Adams,28.9,30.8,29.279999999999998,31.18
19005,IA,Allamakee,27.6,33.6,28.8,34.800000000000004
19007,IA,Appanoose,28.7,35.4,30.04,36.739999999999995
19009,IA,Audubon,29.1,31.2,29.52,31.619999999999997
19011,IA,Benton,28.8,34.4,29.92,35.519999999999996
19013,IA,Black Hawk,27.5,29.9,27.98,30.38
19015,IA,Boone,31.4,32.4,31.599999999999998,32.6
19017,IA,Bremer,27.3,32.4,28.32,33.42
19019,IA,Buchanan,28.7,35.2,30.0,36.5
19021,IA,Buena Vista,28.8,33.0,29.64,33.84
19023,IA,Butler,27.7,33.8,28.919999999999998,35.019999999999996
19025,IA,Calhoun,29.2,32.4,29.84,33.04
19027,IA,Carroll,27.8,30.7,28.38,31.279999999999998
19029,IA,Cass,30.9,35.2,31.759999999999998,36.06
19031,IA,Cedar,29.7,32.4,30.24,32.94
19033,IA,Cerro Gordo,27.1,33.2,28.32,34.42
19035,IA,Cherokee,28.3,37.5,30.14,39.34
19037,IA,Chickasaw,28.1,32.7,29.020000000000003,33.620000000000005
19039,IA,Clarke,27.7,30.5,28.259999999999998,31.06
19041,IA,Clay,28.6,33.8,29.64,34.839999999999996
19043,IA,Clayton,29.1,32.1,29.700000000000003,32.7
19045,IA,Clinton,29.5,33.4,30.28,34.18
19047,IA,Crawford,29.8,34.2,30.68,35.080000000000005
19049,IA,Dallas,29.4,29.8,29.48,29.880000000000003
19051,IA,Davis,27.5,32.7,28.54,33.74
19053,IA,Decatur,27.2,33.1,28.38,34.28
19055,IA,Delaware,28.7,33.9,29.74,34.94
19057,IA,Des Moines,30.9,31.3,30.98,31.380000000000003
19059,IA,Dickinson,27.9,33.4,29.0,34.5
19061,IA,Dubuque,26.3,28.5,26.740000000000002,28.94
19063,IA,Emmet,28.8,33.2,29.68,34.080000000000005
19065,IA,Fayette,29.0,37.7,30.740000000000002,39.440000000000005
19067,IA,Floyd,28.6,31.0,29.080000000000002,31.48
19069,IA,Franklin,29.1,32.6,29.8,33.300000000000004
19071,IA,Fremont,29.3,32.9,30.02,33.62
19073,IA,Greene,28.4,29.6,28.64,29.840000000000003
19075,IA,Grundy,28.0,31.7,28.74,32.44
19077,IA,Guthrie,28.1,35.9,29.66,37.46
19079,IA,Hamilton,28.7,30.6,29.08,30.98
19081,IA,Hancock,29.8,35.4,30.92,36.519999999999996
19083,IA,Hardin,28.3,34.8,29.6,36.099999999999994
19085,IA,Harrison,29.2,32.3,29.82,32.919999999999995
19087,IA,Henry,28.4,34.6,29.64,35.84
19089,IA,Howard,27.6,31.1,28.3,31.8
19091,IA,Humboldt,28.3,31.8,29.0,32.5
19093,IA,Ida,28.4,28.2,28.36,28.16
19095,IA,Iowa,29.7,30.7,29.9,30.9
19097,IA,Jackson,29.0,33.1,29.82,33.92
19099,IA,Jasper,31.6,32.2,31.720000000000002,32.32
19101,IA,Jefferson,29.0,27.5,28.7,27.2
19103,IA,Johnson,23.4,23.0,23.32,22.92
19105,IA,Jones,28.3,37.6,30.16,39.46
19107,IA,Keokuk,28.3,29.9,28.62,30.22
